client_id,age,marital,job,credit_default,education,mortgage
37782,25,single,admin_,0,university_degree,0
37783,66,married,retired,unknown,basic_4y,1
37784,81,married,retired,0,high_school,0
37785,44,divorced,technician,0,high_school,0
37786,43,married,services,0,high_school,0
37787,38,single,student,0,,1
37788,63,married,housemaid,0,basic_4y,0
37789,51,divorced,admin_,0,high_school,1
37790,58,married,retired,0,high_school,0
37791,51,divorced,admin_,0,high_school,1
37792,51,divorced,admin_,0,high_school,0
37793,54,married,technician,0,professional_course,1
37794,63,married,technician,0,,1
37795,63,married,technician,0,,1
37796,63,married,technician,0,,0
37797,64,married,unknown,0,,0
37798,58,married,retired,0,high_school,0
37799,54,married,retired,unknown,professional_course,0
37800,63,married,housemaid,0,basic_4y,0
37801,54,married,retired,unknown,professional_course,0
37802,60,divorced,housemaid,0,professional_course,1
37803,62,married,retired,0,professional_course,1
37804,58,married,retired,0,high_school,0
37805,58,married,retired,0,high_school,1
37806,53,divorced,admin_,0,high_school,1
37807,56,single,services,0,high_school,0
37808,43,married,admin_,0,high_school,1
37809,43,married,admin_,0,university_degree,0
37810,67,divorced,retired,0,university_degree,1
37811,27,single,admin_,0,high_school,0
37812,49,single,entrepreneur,0,university_degree,1
37813,42,divorced,retired,0,illiterate,0
37814,59,married,technician,0,professional_course,1
37815,57,married,retired,0,university_degree,1
37816,59,married,technician,0,professional_course,1
37817,28,married,admin_,0,university_degree,1
37818,80,married,retired,0,basic_4y,1
37819,80,married,retired,0,basic_4y,1
37820,78,married,retired,0,basic_4y,0
37821,56,married,housemaid,0,basic_4y,1
37822,42,divorced,retired,0,illiterate,0
37823,28,single,student,0,,0
37824,24,single,self-employed,0,university_degree,0
37825,71,married,retired,0,university_degree,0
37826,71,married,retired,0,university_degree,1
37827,59,single,admin_,0,university_degree,0
37828,46,married,housemaid,0,basic_4y,unknown
37829,51,married,admin_,0,university_degree,1
37830,46,married,admin_,0,university_degree,1
37831,50,married,admin_,0,university_degree,0
37832,46,married,self-employed,0,university_degree,1
37833,58,divorced,retired,0,high_school,0
37834,31,single,admin_,0,university_degree,0
37835,42,divorced,admin_,0,university_degree,1
37836,31,single,admin_,0,university_degree,1
37837,36,single,housemaid,0,university_degree,unknown
37838,59,married,retired,0,,0
37839,48,married,management,unknown,university_degree,1
37840,45,married,services,0,high_school,1
37841,28,single,student,0,,1
37842,27,single,student,0,university_degree,1
37843,25,single,student,unknown,,1
37844,25,single,student,unknown,,0
37845,25,single,student,unknown,,1
37846,25,single,student,unknown,,1
37847,25,single,student,unknown,,1
37848,24,single,student,0,high_school,0
37849,24,single,student,0,high_school,1
37850,33,married,admin_,0,high_school,0
37851,43,single,technician,0,professional_course,0
37852,26,single,student,0,high_school,0
37853,55,divorced,entrepreneur,0,basic_9y,1
37854,26,single,student,0,university_degree,0
37855,62,married,retired,0,professional_course,1
37856,44,married,admin_,0,high_school,0
37857,34,married,technician,0,university_degree,1
37858,28,single,student,0,professional_course,0
37859,44,married,management,0,,1
37860,26,single,student,0,high_school,1
37861,72,married,unknown,0,,1
37862,45,married,technician,0,high_school,1
37863,30,married,student,0,university_degree,0
37864,51,married,technician,0,professional_course,1
37865,40,married,technician,0,high_school,1
37866,26,single,self-employed,0,university_degree,1
37867,40,married,technician,0,high_school,0
37868,73,married,retired,0,university_degree,0
37869,36,married,admin_,0,high_school,0
37870,73,married,retired,0,basic_4y,unknown
37871,38,married,technician,0,professional_course,unknown
37872,36,single,technician,0,professional_course,1
37873,73,divorced,retired,0,high_school,1
37874,40,married,technician,0,high_school,1
37875,30,married,student,0,university_degree,1
37876,29,single,admin_,0,university_degree,1
37877,53,married,admin_,0,university_degree,1
37878,53,married,admin_,0,university_degree,1
37879,38,married,admin_,0,high_school,1
37880,38,married,admin_,0,high_school,1
37881,33,married,self-employed,0,university_degree,1
37882,31,married,management,0,university_degree,1
37883,59,married,self-employed,0,university_degree,1
37884,63,married,retired,0,university_degree,1
37885,34,married,admin_,0,university_degree,1
37886,31,married,management,0,university_degree,1
37887,53,married,admin_,unknown,university_degree,1
37888,32,single,admin_,0,university_degree,1
37889,52,married,admin_,0,,0
37890,39,married,entrepreneur,0,basic_6y,1
37891,32,single,admin_,0,university_degree,1
37892,36,married,admin_,0,university_degree,1
37893,52,married,admin_,0,,0
37894,35,married,entrepreneur,0,high_school,0
37895,48,married,technician,0,basic_9y,0
37896,27,single,management,0,university_degree,1
37897,38,single,admin_,0,university_degree,1
37898,38,single,admin_,0,university_degree,1
37899,28,single,management,0,university_degree,1
37900,28,single,management,0,university_degree,1
37901,51,married,blue-collar,0,professional_course,1
37902,52,married,technician,0,professional_course,1
37903,33,married,admin_,0,high_school,1
37904,54,married,admin_,0,,1
37905,79,married,retired,0,basic_9y,0
37906,39,married,entrepreneur,0,basic_6y,1
37907,39,married,entrepreneur,0,basic_6y,0
37908,45,married,admin_,0,university_degree,unknown
37909,19,single,student,0,basic_9y,1
37910,37,married,admin_,0,university_degree,1
37911,34,married,technician,0,professional_course,1
37912,60,married,admin_,0,professional_course,1
37913,40,married,unemployed,0,university_degree,1
37914,34,married,technician,0,professional_course,1
37915,60,married,unemployed,0,basic_6y,1
37916,18,single,student,0,,0
37917,18,single,student,0,,1
37918,25,single,admin_,0,university_degree,1
37919,26,single,admin_,0,university_degree,1
37920,72,married,retired,0,,0
37921,60,married,management,0,university_degree,1
37922,32,married,admin_,0,university_degree,0
37923,46,married,technician,0,professional_course,1
37924,60,married,retired,0,professional_course,1
37925,60,married,retired,0,professional_course,1
37926,44,married,admin_,0,university_degree,1
37927,44,married,admin_,0,university_degree,1
37928,63,married,unknown,0,,1
37929,40,single,unknown,0,,0
37930,43,married,technician,0,high_school,1
37931,43,married,technician,0,high_school,1
37932,26,single,student,0,,0
37933,26,single,student,0,,1
37934,18,single,student,0,,unknown
37935,71,married,retired,0,basic_4y,1
37936,35,divorced,services,0,high_school,1
37937,35,married,admin_,0,university_degree,1
37938,61,married,retired,0,basic_9y,1
37939,59,married,management,0,university_degree,1
37940,38,married,technician,0,professional_course,1
37941,51,married,technician,0,professional_course,0
37942,53,married,technician,0,professional_course,1
37943,26,single,management,0,university_degree,0
37944,41,married,management,0,basic_6y,0
37945,53,married,technician,0,professional_course,1
37946,83,married,retired,0,,1
37947,45,single,admin_,0,high_school,0
37948,40,divorced,admin_,0,high_school,1
37949,32,married,admin_,0,university_degree,1
37950,50,married,admin_,0,high_school,1
37951,76,married,management,0,,0
37952,76,married,management,0,,0
37953,39,married,blue-collar,0,basic_9y,1
37954,72,married,retired,0,basic_4y,0
37955,18,single,student,0,,1
37956,31,single,admin_,0,university_degree,0
37957,28,single,student,0,high_school,0
37958,71,married,retired,0,professional_course,0
37959,63,married,management,0,,1
37960,50,married,admin_,0,high_school,1
37961,39,married,technician,0,basic_9y,0
37962,46,married,admin_,0,high_school,1
37963,55,single,admin_,0,university_degree,1
37964,47,married,admin_,0,university_degree,0
37965,31,single,admin_,0,university_degree,1
37966,54,married,admin_,0,university_degree,0
37967,28,married,admin_,0,university_degree,1
37968,45,single,housemaid,0,basic_4y,0
37969,59,married,admin_,0,,1
37970,61,married,retired,0,university_degree,0
37971,59,married,admin_,0,,0
37972,45,single,housemaid,0,basic_4y,1
37973,41,married,admin_,0,university_degree,1
37974,30,married,management,0,university_degree,1
37975,48,married,technician,0,professional_course,1
37976,41,married,admin_,0,university_degree,0
37977,54,married,technician,0,professional_course,0
37978,54,married,technician,0,professional_course,1
37979,25,single,blue-collar,0,basic_9y,0
37980,28,married,technician,0,high_school,1
37981,41,married,admin_,0,university_degree,1
37982,52,married,technician,0,professional_course,1
37983,45,married,admin_,0,university_degree,0
37984,45,married,admin_,0,university_degree,0
37985,61,married,retired,0,university_degree,0
37986,25,single,self-employed,0,university_degree,1
37987,45,married,admin_,0,university_degree,0
37988,28,single,services,0,university_degree,1
37989,41,married,admin_,0,university_degree,0
37990,46,married,blue-collar,0,professional_course,0
37991,39,married,admin_,0,university_degree,0
37992,30,single,admin_,0,university_degree,0
37993,68,married,retired,0,basic_4y,0
37994,30,single,self-employed,0,university_degree,1
37995,43,married,technician,0,professional_course,0
37996,49,married,admin_,0,high_school,0
37997,71,married,retired,0,basic_4y,1
37998,66,divorced,management,0,university_degree,0
37999,76,divorced,retired,0,basic_4y,0
38000,39,divorced,self-employed,0,high_school,0
38001,30,single,self-employed,0,university_degree,0
38002,29,single,self-employed,0,university_degree,1
38003,63,married,retired,0,,1
38004,43,married,technician,0,high_school,1
38005,75,married,retired,0,,0
38006,24,single,student,0,basic_9y,unknown
38007,71,married,retired,0,basic_4y,0
38008,39,divorced,self-employed,0,high_school,0
38009,18,single,student,0,,0
38010,30,single,self-employed,0,university_degree,1
38011,35,married,services,0,high_school,0
38012,34,married,technician,0,professional_course,1
38013,53,married,technician,0,,0
38014,30,married,admin_,0,university_degree,1
38015,69,married,retired,0,basic_9y,1
38016,58,married,retired,0,basic_4y,0
38017,58,married,retired,0,basic_4y,0
38018,36,married,services,0,high_school,1
38019,78,married,unknown,0,,1
38020,78,married,unknown,0,,1
38021,46,married,admin_,0,high_school,1
38022,91,married,retired,0,university_degree,1
38023,62,married,retired,0,university_degree,1
38024,27,single,admin_,0,university_degree,1
38025,27,single,admin_,0,university_degree,0
38026,36,married,unemployed,unknown,,0
38027,32,single,self-employed,0,university_degree,1
38028,62,married,retired,0,university_degree,0
38029,29,single,admin_,0,university_degree,1
38030,58,divorced,housemaid,0,basic_4y,1
38031,32,married,student,0,high_school,0
38032,91,married,retired,0,university_degree,0
38033,76,married,retired,0,basic_4y,1
38034,56,married,admin_,0,university_degree,1
38035,56,married,entrepreneur,0,university_degree,1
38036,42,married,management,0,basic_6y,1
38037,25,single,admin_,0,high_school,0
38038,59,married,management,0,,1
38039,56,married,admin_,0,high_school,0
38040,42,married,management,0,basic_6y,1
38041,31,married,technician,0,professional_course,1
38042,69,married,retired,0,high_school,0
38043,69,married,retired,0,university_degree,1
38044,57,married,management,0,basic_4y,1
38045,73,married,retired,0,basic_4y,1
38046,34,single,admin_,0,university_degree,0
38047,49,divorced,admin_,0,university_degree,1
38048,53,married,housemaid,0,basic_4y,1
38049,36,single,admin_,0,university_degree,1
38050,36,married,admin_,0,university_degree,1
38051,43,single,admin_,0,high_school,1
38052,76,married,retired,0,university_degree,1
38053,28,single,admin_,0,university_degree,1
38054,73,married,retired,0,basic_4y,1
38055,40,married,unemployed,0,professional_course,0
38056,38,single,admin_,0,high_school,1
38057,31,single,admin_,0,high_school,1
38058,36,single,admin_,0,university_degree,1
38059,69,married,retired,0,high_school,0
38060,71,married,retired,0,,1
38061,34,married,admin_,0,university_degree,0
38062,40,married,unemployed,0,professional_course,1
38063,47,married,management,0,university_degree,1
38064,30,married,self-employed,0,university_degree,1
38065,83,married,retired,0,,1
38066,39,married,admin_,0,high_school,0
38067,41,married,technician,0,professional_course,1
38068,46,married,unemployed,0,university_degree,1
38069,62,married,entrepreneur,0,university_degree,0
38070,62,married,entrepreneur,0,university_degree,1
38071,70,married,retired,0,basic_4y,0
38072,59,married,retired,0,basic_4y,1
38073,49,married,blue-collar,0,basic_4y,1
38074,70,married,admin_,0,basic_4y,0
38075,29,single,admin_,0,high_school,1
38076,27,married,admin_,0,university_degree,1
38077,24,married,technician,0,university_degree,1
38078,21,single,student,0,basic_9y,unknown
38079,51,married,services,0,high_school,1
38080,27,single,admin_,0,university_degree,1
38081,70,married,admin_,0,basic_4y,1
38082,24,single,admin_,0,university_degree,0
38083,53,married,technician,0,professional_course,0
38084,53,married,technician,0,professional_course,0
38085,66,married,admin_,0,university_degree,0
38086,69,married,unknown,0,university_degree,1
38087,47,divorced,admin_,0,high_school,1
38088,70,married,admin_,0,basic_4y,0
38089,38,single,admin_,unknown,university_degree,1
38090,31,married,self-employed,0,university_degree,0
38091,31,married,self-employed,0,university_degree,0
38092,49,married,unemployed,0,high_school,0
38093,49,married,unemployed,0,high_school,1
38094,32,married,technician,0,university_degree,0
38095,49,married,unemployed,0,high_school,0
38096,49,married,unemployed,0,high_school,0
38097,60,divorced,retired,0,high_school,0
38098,51,married,unemployed,0,high_school,1
38099,32,married,technician,0,university_degree,0
38100,50,married,blue-collar,0,basic_6y,1
38101,63,married,retired,0,professional_course,0
38102,43,married,self-employed,0,high_school,1
38103,36,married,admin_,0,high_school,1
38104,36,married,admin_,0,high_school,0
38105,46,divorced,self-employed,0,high_school,0
38106,56,married,unemployed,0,professional_course,0
38107,52,married,admin_,0,university_degree,0
38108,56,married,unemployed,0,professional_course,0
38109,37,married,technician,0,university_degree,1
38110,39,married,services,0,high_school,0
38111,60,divorced,self-employed,0,university_degree,0
38112,47,divorced,admin_,0,high_school,1
38113,44,married,technician,0,professional_course,1
38114,22,single,services,0,professional_course,1
38115,22,single,services,0,professional_course,1
38116,50,married,technician,0,university_degree,1
38117,63,married,housemaid,0,basic_4y,1
38118,35,married,technician,0,university_degree,1
38119,60,divorced,retired,0,professional_course,1
38120,60,divorced,retired,0,professional_course,1
38121,33,single,technician,0,basic_9y,0
38122,54,married,blue-collar,0,basic_4y,0
38123,53,divorced,admin_,0,university_degree,1
38124,61,married,management,0,university_degree,1
38125,70,married,retired,0,high_school,1
38126,61,married,management,0,university_degree,0
38127,70,divorced,retired,0,university_degree,1
38128,68,single,retired,0,university_degree,1
38129,70,divorced,retired,0,university_degree,0
38130,68,single,retired,0,university_degree,1
38131,33,single,technician,0,basic_9y,1
38132,45,married,admin_,0,university_degree,1
38133,53,married,blue-collar,0,basic_4y,1
38134,62,married,self-employed,unknown,university_degree,0
38135,62,married,self-employed,unknown,university_degree,1
38136,81,married,retired,0,basic_4y,1
38137,68,single,retired,0,university_degree,0
38138,30,married,admin_,0,university_degree,0
38139,68,single,retired,0,university_degree,1
38140,43,married,services,0,basic_6y,0
38141,43,married,services,0,basic_6y,0
38142,43,married,services,0,basic_6y,1
38143,30,single,unemployed,0,high_school,1
38144,70,divorced,housemaid,0,basic_4y,0
38145,70,divorced,housemaid,0,basic_4y,1
38146,56,divorced,management,0,university_degree,0
38147,37,divorced,housemaid,0,high_school,0
38148,61,married,retired,0,high_school,1
38149,35,married,technician,0,professional_course,1
38150,55,married,unemployed,0,university_degree,1
38151,35,married,admin_,0,university_degree,1
38152,37,single,unknown,0,university_degree,1
38153,37,single,unknown,0,university_degree,0
38154,50,married,management,0,university_degree,1
38155,37,single,admin_,0,university_degree,1
38156,59,single,technician,0,basic_6y,0
38157,31,married,admin_,0,university_degree,1
38158,35,married,admin_,0,high_school,1
38159,35,married,admin_,0,high_school,0
38160,36,married,admin_,0,university_degree,1
38161,69,married,retired,0,university_degree,1
38162,65,married,admin_,0,university_degree,1
38163,49,divorced,technician,0,,0
38164,49,divorced,technician,0,,0
38165,49,divorced,technician,0,,1
38166,78,married,retired,0,basic_9y,1
38167,32,married,admin_,0,university_degree,1
38168,50,married,management,0,university_degree,1
38169,71,married,retired,0,basic_4y,0
38170,29,single,admin_,0,university_degree,1
38171,51,married,technician,0,professional_course,1
38172,49,divorced,technician,0,,1
38173,23,single,unemployed,0,basic_9y,1
38174,38,married,admin_,0,high_school,1
38175,71,married,retired,0,basic_4y,1
38176,26,single,technician,0,university_degree,1
38177,54,divorced,management,unknown,university_degree,1
38178,75,divorced,retired,unknown,basic_4y,1
38179,83,married,retired,0,professional_course,1
38180,28,single,unemployed,0,basic_4y,1
38181,63,married,retired,0,basic_6y,1
38182,28,single,unemployed,0,basic_4y,1
38183,71,married,retired,0,basic_9y,0
38184,82,married,retired,0,university_degree,1
38185,45,married,blue-collar,0,professional_course,0
38186,68,married,retired,0,high_school,1
38187,37,single,housemaid,0,university_degree,1
38188,43,single,management,0,university_degree,1
38189,43,single,management,0,university_degree,0
38190,69,divorced,retired,0,professional_course,0
38191,82,married,retired,0,university_degree,1
38192,82,married,retired,0,university_degree,1
38193,80,divorced,retired,0,basic_4y,0
38194,65,married,retired,0,high_school,1
38195,80,divorced,retired,0,basic_4y,0
38196,41,married,technician,0,professional_course,1
38197,27,married,admin_,0,high_school,0
38198,56,married,unknown,0,basic_4y,1
38199,56,married,unknown,0,basic_4y,0
38200,37,single,housemaid,0,university_degree,0
38201,36,married,admin_,0,university_degree,1
38202,63,married,retired,0,high_school,1
38203,30,single,unemployed,0,high_school,1
38204,50,married,unknown,0,,0
38205,35,married,admin_,0,university_degree,0
38206,86,divorced,retired,0,basic_4y,unknown
38207,48,married,management,0,university_degree,1
38208,34,married,self-employed,0,university_degree,0
38209,58,married,technician,0,basic_4y,0
38210,38,married,admin_,0,university_degree,1
38211,60,married,admin_,0,,1
38212,48,married,management,0,university_degree,0
38213,48,married,management,0,university_degree,1
38214,48,married,management,0,university_degree,0
38215,35,married,technician,0,university_degree,1
38216,38,married,admin_,0,university_degree,0
38217,58,married,technician,0,basic_4y,1
38218,53,married,admin_,0,,1
38219,58,married,technician,0,basic_4y,1
38220,32,married,admin_,0,university_degree,1
38221,63,married,retired,0,high_school,0
38222,63,married,retired,0,high_school,0
38223,41,married,technician,0,professional_course,0
38224,48,married,admin_,0,high_school,0
38225,69,married,technician,0,professional_course,1
38226,42,divorced,management,0,,1
38227,42,divorced,management,0,,1
38228,42,divorced,management,0,,0
38229,77,divorced,retired,0,,0
38230,54,divorced,management,0,university_degree,1
38231,36,married,technician,unknown,professional_course,0
38232,37,single,management,0,basic_9y,0
38233,69,married,technician,0,professional_course,1
38234,42,single,management,0,university_degree,0
38235,29,divorced,unemployed,0,high_school,0
38236,59,married,technician,0,university_degree,0
38237,42,single,management,0,university_degree,1
38238,42,single,management,0,university_degree,0
38239,59,married,technician,0,university_degree,1
38240,42,single,management,0,university_degree,1
38241,75,married,retired,0,basic_9y,0
38242,36,married,admin_,0,university_degree,1
38243,29,divorced,unemployed,0,high_school,0
38244,42,single,management,0,university_degree,0
38245,33,married,blue-collar,0,basic_4y,1
38246,77,married,retired,0,university_degree,0
38247,70,married,retired,0,university_degree,1
38248,38,divorced,technician,0,professional_course,0
38249,32,married,admin_,0,professional_course,1
38250,44,married,technician,0,basic_9y,1
38251,48,married,admin_,0,basic_6y,0
38252,80,married,retired,0,basic_4y,1
38253,71,single,retired,0,university_degree,unknown
38254,71,single,retired,0,university_degree,1
38255,71,single,retired,0,university_degree,0
38256,26,single,student,0,basic_9y,unknown
38257,30,married,management,0,university_degree,0
38258,35,single,student,0,university_degree,1
38259,30,married,management,0,university_degree,1
38260,80,married,retired,0,basic_4y,0
38261,45,single,blue-collar,0,basic_9y,0
38262,33,married,unemployed,0,high_school,0
38263,58,married,unemployed,0,basic_9y,0
38264,55,married,technician,0,professional_course,1
38265,55,married,technician,0,professional_course,0
38266,55,married,technician,0,professional_course,0
38267,48,married,technician,0,professional_course,0
38268,32,married,admin_,0,professional_course,1
38269,32,married,admin_,0,professional_course,0
38270,22,single,student,0,high_school,1
38271,26,single,student,0,basic_9y,1
38272,27,single,technician,0,,0
38273,56,married,admin_,0,basic_9y,1
38274,17,single,student,0,,0
38275,33,married,unemployed,0,high_school,1
38276,45,single,blue-collar,0,basic_9y,0
38277,26,single,student,0,basic_9y,1
38278,48,married,admin_,0,basic_6y,1
38279,80,married,retired,0,basic_4y,0
38280,44,single,blue-collar,0,professional_course,0
38281,71,single,retired,0,university_degree,0
38282,28,single,technician,0,high_school,0
38283,28,single,technician,0,high_school,unknown
38284,28,single,admin_,0,high_school,0
38285,36,single,admin_,0,university_degree,0
38286,71,married,retired,0,basic_9y,0
38287,36,single,admin_,0,university_degree,1
38288,74,married,retired,0,,1
38289,37,married,technician,0,university_degree,1
38290,36,married,admin_,0,university_degree,1
38291,37,single,blue-collar,0,professional_course,0
38292,56,married,admin_,0,basic_9y,0
38293,38,married,admin_,0,high_school,1
38294,35,married,technician,0,university_degree,1
38295,42,married,entrepreneur,0,basic_9y,0
38296,34,married,management,0,university_degree,0
38297,28,single,technician,0,university_degree,1
38298,36,married,admin_,0,university_degree,0
38299,36,married,unemployed,0,high_school,0
38300,33,single,admin_,0,university_degree,0
38301,37,married,blue-collar,0,basic_6y,1
38302,35,married,admin_,0,university_degree,1
38303,49,single,admin_,0,university_degree,0
38304,28,single,student,0,high_school,0
38305,34,single,technician,0,professional_course,0
38306,30,single,self-employed,0,high_school,0
38307,44,divorced,admin_,0,high_school,0
38308,28,single,admin_,0,university_degree,1
38309,68,married,retired,0,professional_course,0
38310,37,married,blue-collar,0,basic_6y,0
38311,37,married,blue-collar,0,basic_6y,1
38312,40,married,services,0,professional_course,1
38313,28,single,student,0,,1
38314,74,married,retired,0,professional_course,1
38315,35,married,admin_,0,university_degree,1
38316,74,married,retired,0,basic_9y,1
38317,37,married,blue-collar,0,basic_6y,0
38318,37,married,blue-collar,0,basic_6y,0
38319,33,single,admin_,0,university_degree,1
38320,25,single,admin_,0,university_degree,1
38321,37,single,management,0,university_degree,0
38322,83,married,retired,0,basic_9y,0
38323,25,single,admin_,0,university_degree,1
38324,28,married,services,0,basic_9y,1
38325,28,married,services,0,basic_9y,1
38326,85,divorced,housemaid,unknown,basic_4y,1
38327,22,single,student,0,high_school,0
38328,32,married,self-employed,0,professional_course,0
38329,25,single,admin_,0,university_degree,unknown
38330,39,married,technician,0,university_degree,0
38331,33,married,technician,0,professional_course,1
38332,40,married,admin_,0,university_degree,1
38333,38,married,admin_,0,university_degree,1
38334,39,married,technician,0,university_degree,1
38335,39,single,admin_,0,high_school,0
38336,39,single,admin_,0,high_school,1
38337,33,single,admin_,0,university_degree,1
38338,60,married,self-employed,0,university_degree,1
38339,33,single,self-employed,0,professional_course,1
38340,26,single,admin_,0,university_degree,0
38341,30,single,technician,0,professional_course,1
38342,36,married,services,0,high_school,1
38343,36,married,services,0,high_school,0
38344,49,single,admin_,0,high_school,0
38345,49,single,admin_,0,high_school,1
38346,28,single,admin_,0,university_degree,0
38347,50,married,technician,0,professional_course,unknown
38348,33,married,admin_,0,university_degree,0
38349,38,married,technician,0,university_degree,0
38350,28,single,management,0,university_degree,0
38351,62,married,retired,unknown,university_degree,0
38352,34,married,management,0,university_degree,1
38353,44,married,blue-collar,0,professional_course,0
38354,32,single,admin_,0,university_degree,0
38355,49,single,admin_,0,high_school,1
38356,36,married,admin_,0,university_degree,0
38357,36,married,management,0,basic_4y,0
38358,70,married,retired,0,basic_4y,1
38359,34,single,admin_,0,university_degree,0
38360,29,single,management,0,university_degree,0
38361,21,single,student,0,high_school,0
38362,60,married,retired,0,basic_4y,0
38363,60,married,retired,0,basic_4y,0
38364,60,married,retired,0,basic_4y,1
38365,25,single,admin_,0,university_degree,1
38366,36,single,admin_,0,high_school,1
38367,55,married,entrepreneur,0,professional_course,1
38368,60,married,retired,0,basic_4y,0
38369,55,married,entrepreneur,0,professional_course,0
38370,30,single,services,0,high_school,0
38371,32,married,services,0,high_school,0
38372,54,divorced,unemployed,0,high_school,0
38373,20,single,student,0,high_school,0
38374,36,married,management,0,basic_4y,1
38375,38,married,blue-collar,0,basic_9y,1
38376,30,single,services,0,high_school,1
38377,55,married,entrepreneur,0,professional_course,1
38378,41,married,blue-collar,0,basic_9y,0
38379,41,married,blue-collar,0,basic_9y,0
38380,55,married,entrepreneur,0,professional_course,1
38381,65,married,retired,0,,unknown
38382,54,married,housemaid,0,professional_course,0
38383,67,married,retired,0,professional_course,0
38384,35,single,self-employed,0,university_degree,unknown
38385,54,married,housemaid,0,professional_course,0
38386,21,single,student,0,high_school,0
38387,51,married,entrepreneur,0,basic_4y,0
38388,59,married,housemaid,0,basic_4y,0
38389,30,married,technician,0,professional_course,1
38390,58,married,blue-collar,0,basic_9y,1
38391,58,married,blue-collar,0,basic_9y,1
38392,36,married,management,0,basic_6y,1
38393,33,married,admin_,0,university_degree,1
38394,31,married,admin_,0,university_degree,1
38395,57,single,admin_,0,high_school,unknown
38396,31,single,services,0,professional_course,1
38397,31,married,admin_,0,university_degree,1
38398,60,married,technician,0,basic_4y,1
38399,70,married,retired,0,basic_4y,1
38400,59,married,housemaid,0,basic_4y,1
38401,53,married,entrepreneur,0,basic_4y,1
38402,30,married,technician,0,professional_course,1
38403,24,single,management,0,university_degree,1
38404,39,single,admin_,0,high_school,1
38405,44,married,admin_,0,university_degree,1
38406,38,married,admin_,0,university_degree,1
38407,38,married,admin_,0,university_degree,1
38408,70,married,retired,0,high_school,1
38409,33,single,admin_,0,university_degree,0
38410,88,divorced,retired,0,basic_4y,1
38411,36,married,admin_,0,university_degree,1
38412,62,divorced,retired,0,university_degree,1
38413,44,married,admin_,0,university_degree,0
38414,32,married,admin_,0,university_degree,1
38415,88,divorced,retired,0,basic_4y,0
38416,44,married,admin_,0,university_degree,1
38417,36,married,admin_,0,university_degree,0
38418,54,divorced,admin_,0,university_degree,1
38419,42,married,blue-collar,0,professional_course,1
38420,42,married,blue-collar,0,professional_course,0
38421,29,single,blue-collar,0,basic_9y,0
38422,54,married,unemployed,0,basic_9y,1
38423,34,married,technician,0,professional_course,1
38424,32,single,admin_,0,university_degree,1
38425,30,married,admin_,0,university_degree,1
38426,37,married,unemployed,0,university_degree,1
38427,35,married,unemployed,0,university_degree,0
38428,56,married,technician,0,basic_4y,0
38429,33,married,services,0,high_school,1
38430,71,married,management,0,university_degree,1
38431,56,married,retired,0,professional_course,unknown
38432,56,married,retired,0,professional_course,0
38433,25,single,services,0,high_school,1
38434,31,single,admin_,0,university_degree,0
38435,35,married,unemployed,0,university_degree,1
38436,45,married,technician,0,professional_course,0
38437,30,single,admin_,0,university_degree,1
38438,56,married,technician,0,basic_4y,0
38439,25,single,services,0,high_school,1
38440,24,single,admin_,0,university_degree,1
38441,30,single,admin_,0,university_degree,0
38442,35,married,unemployed,0,university_degree,0
38443,24,single,student,0,,0
38444,61,married,management,0,university_degree,1
38445,22,single,student,0,high_school,0
38446,64,married,admin_,0,high_school,1
38447,23,single,technician,0,university_degree,1
38448,21,single,student,0,high_school,1
38449,32,single,unknown,0,high_school,1
38450,24,single,student,0,,1
38451,32,married,admin_,0,university_degree,1
38452,98,married,retired,unknown,basic_4y,1
38453,64,married,admin_,0,high_school,1
38454,35,single,blue-collar,0,high_school,0
38455,98,married,retired,unknown,basic_4y,1
38456,22,single,student,0,basic_9y,0
38457,22,single,student,0,basic_9y,0
38458,26,single,admin_,0,university_degree,0
38459,31,single,self-employed,0,university_degree,1
38460,31,single,self-employed,0,university_degree,0
38461,29,single,admin_,0,high_school,1
38462,34,married,admin_,0,university_degree,0
38463,37,married,blue-collar,0,basic_6y,unknown
38464,37,married,blue-collar,0,basic_6y,0
38465,26,single,admin_,0,high_school,0
38466,61,married,management,0,university_degree,0
38467,33,single,admin_,0,high_school,1
38468,26,married,admin_,0,high_school,1
38469,29,single,admin_,0,university_degree,0
38470,29,single,technician,0,professional_course,1
38471,73,divorced,retired,0,basic_4y,1
38472,29,single,admin_,0,university_degree,1
38473,50,married,management,0,basic_9y,0
38474,29,single,admin_,0,university_degree,1
38475,33,single,admin_,0,high_school,0
38476,33,single,admin_,0,high_school,0
38477,30,single,unemployed,0,high_school,1
38478,26,married,admin_,0,high_school,1
38479,26,married,admin_,0,high_school,1
38480,42,married,management,0,university_degree,1
38481,42,married,management,0,university_degree,1
38482,55,married,unemployed,0,basic_9y,1
38483,55,married,unemployed,0,basic_9y,0
38484,32,single,admin_,0,university_degree,0
38485,63,married,technician,0,professional_course,0
38486,72,married,admin_,unknown,university_degree,0
38487,71,married,retired,0,basic_4y,1
38488,71,married,retired,0,basic_4y,0
38489,32,single,technician,0,university_degree,0
38490,52,married,housemaid,0,high_school,0
38491,68,married,retired,0,basic_4y,1
38492,45,married,blue-collar,0,university_degree,0
38493,29,married,services,0,high_school,0
38494,33,single,services,0,high_school,0
38495,65,married,housemaid,0,basic_4y,unknown
38496,42,married,management,0,university_degree,0
