client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
35432,7,8,0,nonexistent,0
35433,2,536,1,0,1
35434,6,58,0,nonexistent,0
35435,6,28,0,nonexistent,0
35436,10,11,0,nonexistent,0
35437,5,9,0,nonexistent,0
35438,3,899,0,nonexistent,1
35439,8,17,1,0,0
35440,3,473,0,nonexistent,1
35441,14,11,0,nonexistent,0
35442,4,114,0,nonexistent,0
35443,5,106,0,nonexistent,0
35444,3,159,0,nonexistent,0
35445,6,17,0,nonexistent,0
35446,5,359,0,nonexistent,0
35447,7,17,1,0,0
35448,8,11,0,nonexistent,0
35449,3,70,0,nonexistent,0
35450,4,193,0,nonexistent,0
35451,4,116,0,nonexistent,0
35452,5,157,0,nonexistent,0
35453,2,284,1,0,0
35454,6,73,0,nonexistent,0
35455,5,18,1,0,0
35456,5,26,1,1,0
35457,6,222,0,nonexistent,0
35458,2,126,0,nonexistent,0
35459,2,97,1,0,0
35460,3,144,0,nonexistent,0
35461,2,98,1,0,0
35462,2,59,0,nonexistent,0
35463,5,19,0,nonexistent,0
35464,8,44,0,nonexistent,0
35465,6,22,1,0,0
35466,4,44,0,nonexistent,0
35467,6,16,0,nonexistent,0
35468,7,7,1,0,0
35469,7,21,0,nonexistent,0
35470,9,15,0,nonexistent,0
35471,7,30,0,nonexistent,0
35472,8,13,0,nonexistent,0
35473,7,8,0,nonexistent,0
35474,2,201,0,nonexistent,0
35475,2,259,0,nonexistent,0
35476,1,90,0,nonexistent,0
35477,1,51,0,nonexistent,0
35478,1,264,1,1,0
35479,6,35,0,nonexistent,0
35480,4,10,0,nonexistent,0
35481,1,380,0,nonexistent,0
35482,2,33,0,nonexistent,0
35483,5,30,0,nonexistent,0
35484,1,557,0,nonexistent,0
35485,1,108,0,nonexistent,0
35486,1,173,0,nonexistent,0
35487,6,87,1,0,0
35488,4,47,0,nonexistent,0
35489,1,97,1,0,0
35490,1,333,0,nonexistent,0
35491,1,55,0,nonexistent,0
35492,6,29,1,0,0
35493,1,213,1,0,0
35494,1,192,1,0,0
35495,1,57,2,0,0
35496,1,16,0,nonexistent,0
35497,1,442,1,0,1
35498,1,245,0,nonexistent,0
35499,1,115,0,nonexistent,0
35500,1,410,0,nonexistent,0
35501,1,158,1,0,0
35502,1,283,0,nonexistent,0
35503,1,217,1,0,0
35504,1,97,1,0,0
35505,7,420,1,0,0
35506,1,608,1,0,1
35507,1,166,0,nonexistent,0
35508,1,325,0,nonexistent,0
35509,1,161,0,nonexistent,0
35510,2,166,0,nonexistent,0
35511,1,97,2,0,0
35512,1,74,0,nonexistent,0
35513,9,15,1,0,0
35514,1,216,0,nonexistent,0
35515,1,170,2,0,0
35516,1,288,0,nonexistent,0
35517,1,17,0,nonexistent,0
35518,1,220,1,0,0
35519,1,28,0,nonexistent,0
35520,1,169,0,nonexistent,0
35521,1,185,0,nonexistent,0
35522,1,88,1,0,0
35523,4,903,0,nonexistent,1
35524,1,248,0,nonexistent,0
35525,13,12,0,nonexistent,0
35526,9,52,0,nonexistent,0
35527,1,155,0,nonexistent,0
35528,1,205,0,nonexistent,0
35529,1,68,0,nonexistent,0
35530,5,63,0,nonexistent,0
35531,1,114,0,nonexistent,0
35532,1,297,0,nonexistent,0
35533,1,185,1,0,0
35534,1,186,0,nonexistent,0
35535,1,222,0,nonexistent,0
35536,3,284,0,nonexistent,0
35537,1,195,0,nonexistent,0
35538,1,119,0,nonexistent,0
35539,1,261,1,0,0
35540,1,113,0,nonexistent,0
35541,5,11,0,nonexistent,0
35542,1,42,0,nonexistent,0
35543,1,110,0,nonexistent,0
35544,1,1340,0,nonexistent,1
35545,1,455,0,nonexistent,0
35546,1,119,0,nonexistent,0
35547,1,110,1,0,0
35548,2,170,1,0,0
35549,1,245,0,nonexistent,0
35550,2,268,0,nonexistent,0
35551,2,108,1,0,0
35552,1,487,0,nonexistent,1
35553,1,182,0,nonexistent,0
35554,1,309,0,nonexistent,1
35555,1,165,0,nonexistent,0
35556,4,18,1,0,0
35557,1,250,0,nonexistent,0
35558,1,154,0,nonexistent,0
35559,1,2301,0,nonexistent,1
35560,1,169,0,nonexistent,0
35561,1,176,0,nonexistent,0
35562,1,69,0,nonexistent,0
35563,1,119,0,nonexistent,0
35564,1,493,0,nonexistent,1
35565,1,295,0,nonexistent,0
35566,1,226,0,nonexistent,0
35567,6,11,0,nonexistent,0
35568,5,33,0,nonexistent,0
35569,4,152,0,nonexistent,0
35570,1,176,0,nonexistent,0
35571,1,41,0,nonexistent,0
35572,4,252,0,nonexistent,0
35573,1,40,1,0,0
35574,1,156,1,0,0
35575,1,126,0,nonexistent,0
35576,1,55,0,nonexistent,0
35577,1,114,0,nonexistent,0
35578,1,134,0,nonexistent,0
35579,5,18,0,nonexistent,0
35580,1,98,1,0,0
35581,1,379,0,nonexistent,0
35582,1,128,0,nonexistent,0
35583,4,86,0,nonexistent,0
35584,1,632,0,nonexistent,0
35585,5,98,0,nonexistent,0
35586,1,843,1,0,1
35587,11,8,0,nonexistent,0
35588,1,132,1,0,0
35589,1,261,0,nonexistent,0
35590,2,133,1,0,0
35591,1,398,1,0,0
35592,1,287,0,nonexistent,0
35593,1,208,0,nonexistent,0
35594,1,434,0,nonexistent,0
35595,4,119,0,nonexistent,0
35596,1,140,0,nonexistent,0
35597,2,191,1,1,0
35598,2,380,1,0,0
35599,2,115,0,nonexistent,0
35600,1,325,0,nonexistent,0
35601,1,167,0,nonexistent,0
35602,1,63,0,nonexistent,0
35603,1,21,0,nonexistent,0
35604,3,47,1,0,0
35605,5,9,0,nonexistent,0
35606,1,565,0,nonexistent,1
35607,1,507,0,nonexistent,1
35608,6,82,0,nonexistent,0
35609,1,105,0,nonexistent,0
35610,1,212,0,nonexistent,0
35611,1,78,0,nonexistent,0
35612,1,546,0,nonexistent,0
35613,3,79,1,0,0
35614,1,431,0,nonexistent,1
35615,3,74,0,nonexistent,0
35616,2,229,1,0,0
35617,4,600,0,nonexistent,1
35618,5,156,0,nonexistent,0
35619,2,114,0,nonexistent,0
35620,7,435,1,1,0
35621,1,326,0,nonexistent,0
35622,1,170,0,nonexistent,0
35623,1,143,0,nonexistent,0
35624,2,111,0,nonexistent,0
35625,1,184,0,nonexistent,0
35626,1,233,0,nonexistent,0
35627,1,110,1,0,0
35628,1,116,0,nonexistent,0
35629,1,178,0,nonexistent,0
35630,1,504,0,nonexistent,1
35631,1,144,0,nonexistent,0
35632,1,177,0,nonexistent,0
35633,2,21,0,nonexistent,0
35634,3,700,0,nonexistent,1
35635,1,163,0,nonexistent,0
35636,6,91,0,nonexistent,0
35637,2,78,0,nonexistent,0
35638,2,239,0,nonexistent,0
35639,1,169,0,nonexistent,0
35640,1,87,0,nonexistent,0
35641,5,121,0,nonexistent,0
35642,2,37,0,nonexistent,0
35643,1,1008,1,0,1
35644,1,113,0,nonexistent,0
35645,1,24,0,nonexistent,0
35646,1,213,1,0,0
35647,1,380,0,nonexistent,0
35648,1,153,0,nonexistent,0
35649,1,192,0,nonexistent,0
35650,1,66,0,nonexistent,0
35651,1,57,0,nonexistent,0
35652,1,525,0,nonexistent,1
35653,1,123,0,nonexistent,0
35654,4,276,1,1,0
35655,1,317,0,nonexistent,0
35656,1,105,1,0,0
35657,1,178,0,nonexistent,0
35658,1,612,0,nonexistent,1
35659,1,316,0,nonexistent,0
35660,2,103,0,nonexistent,0
35661,2,73,0,nonexistent,0
35662,1,230,0,nonexistent,0
35663,1,442,0,nonexistent,1
35664,1,618,1,0,1
35665,1,504,0,nonexistent,0
35666,1,182,0,nonexistent,0
35667,1,336,1,0,0
35668,1,248,1,0,0
35669,1,504,0,nonexistent,0
35670,4,82,0,nonexistent,0
35671,2,182,0,nonexistent,0
35672,2,78,1,0,0
35673,4,61,1,0,0
35674,3,222,0,nonexistent,0
35675,2,1010,1,0,0
35676,2,180,0,nonexistent,0
35677,3,207,0,nonexistent,0
35678,6,46,1,0,0
35679,3,432,0,nonexistent,0
35680,3,517,1,0,0
35681,3,180,1,0,0
35682,2,465,0,nonexistent,0
35683,2,98,0,nonexistent,0
35684,5,801,1,0,1
35685,2,599,0,nonexistent,0
35686,8,15,0,nonexistent,0
35687,4,18,0,nonexistent,0
35688,3,196,0,nonexistent,0
35689,2,309,0,nonexistent,0
35690,7,61,0,nonexistent,0
35691,3,194,0,nonexistent,0
35692,2,336,0,nonexistent,0
35693,2,104,0,nonexistent,0
35694,2,98,1,0,0
35695,3,236,0,nonexistent,0
35696,2,146,0,nonexistent,0
35697,3,665,1,0,0
35698,2,827,0,nonexistent,1
35699,2,181,0,nonexistent,0
35700,2,197,0,nonexistent,0
35701,4,9,1,0,0
35702,2,36,0,nonexistent,0
35703,2,87,0,nonexistent,0
35704,4,16,0,nonexistent,0
35705,4,8,0,nonexistent,0
35706,5,11,1,0,0
35707,4,166,0,nonexistent,0
35708,2,630,0,nonexistent,0
35709,5,33,0,nonexistent,0
35710,2,227,0,nonexistent,0
35711,3,375,0,nonexistent,0
35712,3,241,0,nonexistent,0
35713,8,190,0,nonexistent,0
35714,4,213,0,nonexistent,0
35715,5,412,0,nonexistent,0
35716,6,31,0,nonexistent,0
35717,2,173,0,nonexistent,0
35718,2,74,0,nonexistent,0
35719,3,92,0,nonexistent,0
35720,2,166,1,0,0
35721,2,368,0,nonexistent,0
35722,2,1027,0,nonexistent,1
35723,2,221,0,nonexistent,0
35724,2,113,0,nonexistent,0
35725,2,577,0,nonexistent,0
35726,2,567,0,nonexistent,0
35727,2,12,0,nonexistent,0
35728,2,428,0,nonexistent,0
35729,2,767,0,nonexistent,1
35730,2,142,0,nonexistent,0
35731,2,68,0,nonexistent,0
35732,3,61,0,nonexistent,0
35733,2,695,0,nonexistent,0
35734,2,239,1,1,0
35735,2,1434,1,0,0
35736,2,297,0,nonexistent,0
35737,3,202,1,0,0
35738,3,194,0,nonexistent,0
35739,2,566,1,0,0
35740,2,486,0,nonexistent,0
35741,4,207,0,nonexistent,0
35742,4,179,0,nonexistent,0
35743,4,637,1,0,1
35744,7,572,0,nonexistent,0
35745,4,217,1,0,0
35746,3,13,0,nonexistent,0
35747,4,112,1,0,0
35748,4,222,1,0,0
35749,2,466,0,nonexistent,0
35750,2,109,0,nonexistent,0
35751,3,22,0,nonexistent,0
35752,2,267,1,0,0
35753,2,54,1,0,0
35754,2,536,0,nonexistent,1
35755,12,895,0,nonexistent,0
35756,2,83,0,nonexistent,0
35757,4,11,0,nonexistent,0
35758,3,22,0,nonexistent,0
35759,2,32,0,nonexistent,0
35760,4,54,0,nonexistent,0
35761,2,6,0,nonexistent,0
35762,3,410,1,0,0
35763,4,53,1,0,0
35764,2,4,0,nonexistent,0
35765,2,30,0,nonexistent,0
35766,6,23,0,nonexistent,0
35767,10,27,0,nonexistent,0
35768,6,170,0,nonexistent,0
35769,2,453,0,nonexistent,0
35770,5,16,0,nonexistent,0
35771,4,324,0,nonexistent,0
35772,2,663,0,nonexistent,0
35773,6,36,0,nonexistent,0
35774,3,14,0,nonexistent,0
35775,4,342,0,nonexistent,0
35776,2,291,0,nonexistent,0
35777,3,128,0,nonexistent,0
35778,2,22,0,nonexistent,0
35779,2,10,0,nonexistent,0
35780,3,82,0,nonexistent,0
35781,2,146,0,nonexistent,0
35782,3,9,1,0,0
35783,2,64,0,nonexistent,0
35784,2,18,0,nonexistent,0
35785,5,29,0,nonexistent,0
35786,6,20,0,nonexistent,0
35787,4,26,0,nonexistent,0
35788,4,11,0,nonexistent,0
35789,7,50,0,nonexistent,0
35790,3,22,0,nonexistent,0
35791,2,687,1,0,0
35792,2,44,0,nonexistent,0
35793,2,638,0,nonexistent,1
35794,3,80,1,0,0
35795,5,12,0,nonexistent,0
35796,3,197,0,nonexistent,0
35797,2,126,1,0,0
35798,2,424,0,nonexistent,0
35799,2,28,0,nonexistent,0
35800,2,121,0,nonexistent,0
35801,2,305,0,nonexistent,0
35802,2,236,0,nonexistent,0
35803,2,232,0,nonexistent,0
35804,2,80,0,nonexistent,0
35805,2,178,0,nonexistent,0
35806,6,11,0,nonexistent,0
35807,3,953,0,nonexistent,0
35808,4,267,1,0,0
35809,7,34,0,nonexistent,0
35810,2,214,0,nonexistent,0
35811,9,56,0,nonexistent,0
35812,2,109,0,nonexistent,0
35813,3,1173,1,1,1
35814,4,45,0,nonexistent,0
35815,2,226,0,nonexistent,0
35816,2,171,0,nonexistent,0
35817,7,102,0,nonexistent,0
35818,8,150,0,nonexistent,0
35819,3,1359,1,0,1
35820,6,715,0,nonexistent,0
35821,3,263,0,nonexistent,0
35822,8,32,1,1,0
35823,2,8,0,nonexistent,0
35824,6,28,0,nonexistent,0
35825,5,390,0,nonexistent,1
35826,3,642,1,1,1
35827,2,1880,0,nonexistent,0
35828,2,639,0,nonexistent,1
35829,1,317,1,0,1
35830,1,135,0,nonexistent,0
35831,1,114,1,0,0
35832,1,324,1,0,1
35833,1,176,0,nonexistent,1
35834,1,582,1,1,1
35835,1,394,0,nonexistent,0
35836,1,169,1,0,0
35837,1,199,1,0,1
35838,1,354,0,nonexistent,1
35839,1,121,0,nonexistent,0
35840,1,796,1,0,1
35841,1,190,0,nonexistent,0
35842,1,78,1,0,0
35843,1,271,0,nonexistent,1
35844,1,150,0,nonexistent,0
35845,1,119,0,nonexistent,0
35846,1,230,0,nonexistent,0
35847,7,94,0,nonexistent,0
35848,2,122,1,0,0
35849,1,89,0,nonexistent,0
35850,1,563,0,nonexistent,0
35851,1,86,1,1,0
35852,1,120,0,nonexistent,0
35853,1,680,1,0,0
35854,2,235,0,nonexistent,0
35855,1,491,0,nonexistent,1
35856,1,74,3,0,0
35857,1,158,1,0,0
35858,1,431,0,nonexistent,1
35859,1,168,0,nonexistent,0
35860,1,152,0,nonexistent,0
35861,1,210,0,nonexistent,0
35862,1,81,0,nonexistent,0
35863,1,239,0,nonexistent,0
35864,1,100,0,nonexistent,0
35865,1,259,1,0,0
35866,1,44,0,nonexistent,0
35867,1,320,0,nonexistent,0
35868,1,807,0,nonexistent,0
35869,1,190,0,nonexistent,0
35870,1,136,0,nonexistent,0
35871,1,271,1,0,1
35872,1,251,2,1,0
35873,2,316,0,nonexistent,1
35874,2,554,0,nonexistent,1
35875,2,181,1,0,0
35876,2,264,1,0,0
35877,1,81,0,nonexistent,0
35878,3,83,0,nonexistent,0
35879,7,566,0,nonexistent,0
35880,1,223,1,1,1
35881,1,80,0,nonexistent,0
35882,2,182,0,nonexistent,1
35883,1,198,1,1,1
35884,2,293,0,nonexistent,1
35885,2,50,0,nonexistent,0
35886,2,137,0,nonexistent,0
35887,1,169,0,nonexistent,0
35888,1,253,1,0,0
35889,2,231,0,nonexistent,1
35890,2,105,0,nonexistent,0
35891,3,157,0,nonexistent,0
35892,4,449,0,nonexistent,1
35893,1,43,0,nonexistent,0
35894,3,249,0,nonexistent,0
35895,1,685,0,nonexistent,1
35896,2,288,0,nonexistent,1
35897,2,23,0,nonexistent,0
35898,3,46,0,nonexistent,0
35899,3,97,2,0,0
35900,2,65,0,nonexistent,0
35901,1,644,0,nonexistent,0
35902,1,86,1,0,0
35903,1,304,0,nonexistent,0
35904,1,186,1,0,0
35905,1,582,0,nonexistent,0
35906,5,365,0,nonexistent,0
35907,1,354,0,nonexistent,0
35908,1,112,0,nonexistent,0
35909,1,101,0,nonexistent,0
35910,1,174,1,0,0
35911,1,128,0,nonexistent,0
35912,1,283,1,0,1
35913,1,421,0,nonexistent,1
35914,1,119,0,nonexistent,1
35915,1,70,0,nonexistent,0
35916,1,91,0,nonexistent,0
35917,1,109,0,nonexistent,0
35918,1,64,0,nonexistent,0
35919,1,104,0,nonexistent,0
35920,1,397,1,0,1
35921,1,327,0,nonexistent,0
35922,2,106,0,nonexistent,0
35923,1,90,0,nonexistent,0
35924,1,296,0,nonexistent,1
35925,1,179,0,nonexistent,0
35926,1,69,0,nonexistent,0
35927,1,112,0,nonexistent,0
35928,1,265,0,nonexistent,0
35929,1,54,0,nonexistent,0
35930,1,344,0,nonexistent,0
35931,1,867,0,nonexistent,1
35932,1,70,0,nonexistent,0
35933,1,269,1,0,1
35934,1,195,0,nonexistent,0
35935,1,92,0,nonexistent,0
35936,2,613,0,nonexistent,0
35937,2,915,0,nonexistent,1
35938,1,485,0,nonexistent,0
35939,1,337,0,nonexistent,1
35940,1,185,1,1,0
35941,1,487,1,1,1
35942,1,200,0,nonexistent,0
35943,4,157,1,0,0
35944,7,612,0,nonexistent,1
35945,1,160,0,nonexistent,0
35946,1,64,1,1,0
35947,1,111,0,nonexistent,0
35948,1,288,1,1,1
35949,1,305,0,nonexistent,0
35950,1,77,0,nonexistent,0
35951,1,144,0,nonexistent,0
35952,2,159,1,0,0
35953,1,74,1,0,0
35954,1,115,0,nonexistent,0
35955,1,1064,0,nonexistent,1
35956,4,213,0,nonexistent,1
35957,1,176,0,nonexistent,0
35958,1,54,0,nonexistent,0
35959,1,205,1,0,0
35960,1,180,0,nonexistent,0
35961,1,324,0,nonexistent,0
35962,1,159,1,0,0
35963,2,87,0,nonexistent,0
35964,1,226,0,nonexistent,1
35965,2,93,0,nonexistent,0
35966,1,217,1,0,0
35967,1,109,0,nonexistent,0
35968,1,143,0,nonexistent,0
35969,1,377,0,nonexistent,1
35970,2,158,0,nonexistent,1
35971,2,115,1,1,0
35972,2,262,0,nonexistent,1
35973,2,754,2,0,0
35974,2,123,0,nonexistent,0
35975,1,85,0,nonexistent,0
35976,3,166,2,0,0
35977,1,217,0,nonexistent,0
35978,4,243,0,nonexistent,0
35979,3,352,1,0,1
35980,4,142,1,0,0
35981,1,315,0,nonexistent,1
35982,1,170,0,nonexistent,0
35983,3,100,0,nonexistent,0
35984,2,414,1,0,1
35985,2,601,1,0,1
35986,2,111,0,nonexistent,0
35987,3,164,0,nonexistent,0
35988,2,133,1,0,0
35989,2,105,0,nonexistent,0
35990,2,108,0,nonexistent,0
35991,2,527,1,1,0
35992,4,135,1,0,0
35993,2,107,0,nonexistent,0
35994,2,314,0,nonexistent,0
35995,1,65,1,0,0
35996,1,61,1,0,0
35997,1,78,1,0,0
35998,1,135,2,0,0
35999,1,133,1,1,1
36000,2,293,2,0,0
36001,1,318,0,nonexistent,0
36002,1,84,0,nonexistent,0
36003,1,309,0,nonexistent,0
36004,1,111,1,0,0
36005,1,119,0,nonexistent,0
36006,1,1078,0,nonexistent,1
36007,3,159,0,nonexistent,0
36008,1,640,0,nonexistent,1
36009,1,109,0,nonexistent,0
36010,1,482,0,nonexistent,1
36011,1,217,0,nonexistent,0
36012,5,71,1,0,0
36013,1,91,0,nonexistent,1
36014,2,260,0,nonexistent,0
36015,1,333,0,nonexistent,0
36016,1,228,0,nonexistent,0
36017,1,256,0,nonexistent,0
36018,1,302,1,0,0
36019,3,131,0,nonexistent,0
36020,1,154,0,nonexistent,0
36021,2,500,0,nonexistent,0
36022,2,172,0,nonexistent,0
36023,1,574,1,1,0
36024,5,137,0,nonexistent,0
36025,1,244,0,nonexistent,0
36026,1,134,1,1,0
36027,2,376,0,nonexistent,0
36028,1,911,1,1,0
36029,4,240,0,nonexistent,0
36030,2,122,0,nonexistent,0
36031,1,167,1,1,0
36032,1,351,0,nonexistent,0
36033,1,165,1,0,1
36034,1,326,0,nonexistent,1
36035,1,58,1,1,0
36036,2,56,0,nonexistent,0
36037,1,145,0,nonexistent,0
36038,2,208,1,0,1
36039,1,94,0,nonexistent,0
36040,1,68,0,nonexistent,0
36041,1,171,0,nonexistent,0
36042,1,103,0,nonexistent,0
36043,2,3509,2,1,0
36044,1,81,1,0,0
36045,1,128,0,nonexistent,0
36046,1,304,0,nonexistent,0
36047,1,55,1,0,0
36048,1,140,0,nonexistent,0
36049,1,83,1,1,0
36050,1,222,1,1,0
36051,1,145,2,0,0
36052,1,1346,0,nonexistent,1
36053,1,118,2,0,0
36054,1,85,0,nonexistent,0
36055,1,251,1,0,0
36056,1,69,1,1,0
36057,2,245,2,0,0
36058,1,135,0,nonexistent,0
36059,1,88,0,nonexistent,0
36060,1,125,2,0,0
36061,1,228,0,nonexistent,1
36062,2,131,0,nonexistent,1
36063,1,390,0,nonexistent,1
36064,6,132,1,0,0
36065,1,187,0,nonexistent,0
36066,1,139,1,1,0
36067,1,109,0,nonexistent,0
36068,2,161,0,nonexistent,0
36069,1,445,0,nonexistent,1
36070,1,100,1,0,0
36071,1,223,0,nonexistent,0
36072,1,141,1,0,0
36073,1,149,0,nonexistent,0
36074,1,579,0,nonexistent,1
36075,1,136,0,nonexistent,0
36076,1,323,0,nonexistent,0
36077,2,197,0,nonexistent,0
36078,3,222,0,nonexistent,0
36079,1,58,0,nonexistent,0
36080,2,407,1,1,0
36081,2,252,0,nonexistent,0
36082,1,80,1,0,0
36083,1,112,0,nonexistent,0
36084,1,87,1,0,0
36085,1,427,0,nonexistent,1
36086,1,176,0,nonexistent,0
36087,2,226,0,nonexistent,1
36088,3,396,0,nonexistent,1
36089,1,192,1,1,1
36090,2,103,0,nonexistent,0
36091,1,260,0,nonexistent,0
36092,2,139,0,nonexistent,1
36093,4,108,0,nonexistent,0
36094,1,91,0,nonexistent,0
36095,1,41,0,nonexistent,0
36096,1,89,0,nonexistent,0
36097,1,82,0,nonexistent,0
36098,1,132,1,0,0
36099,1,147,0,nonexistent,0
36100,1,362,1,0,0
36101,1,212,0,nonexistent,0
36102,2,118,0,nonexistent,0
36103,2,264,0,nonexistent,0
36104,2,94,1,0,0
36105,1,258,0,nonexistent,0
36106,2,137,0,nonexistent,0
36107,2,189,1,0,0
36108,3,245,1,1,0
36109,1,253,0,nonexistent,1
36110,2,752,1,1,0
36111,1,185,0,nonexistent,1
36112,2,129,0,nonexistent,0
36113,2,175,0,nonexistent,0
36114,2,480,0,nonexistent,0
36115,2,532,0,nonexistent,0
36116,3,229,0,nonexistent,1
36117,2,163,0,nonexistent,0
36118,3,71,0,nonexistent,0
36119,1,161,0,nonexistent,0
36120,2,82,0,nonexistent,0
36121,1,121,0,nonexistent,0
36122,1,439,1,1,1
36123,1,193,1,1,1
36124,1,242,1,1,1
36125,2,188,0,nonexistent,0
36126,1,282,0,nonexistent,0
36127,3,130,0,nonexistent,0
36128,2,483,0,nonexistent,0
36129,1,116,0,nonexistent,1
36130,1,108,0,nonexistent,0
36131,1,81,0,nonexistent,0
36132,1,128,1,0,0
36133,1,283,0,nonexistent,0
36134,3,155,0,nonexistent,1
36135,2,138,0,nonexistent,0
36136,2,119,0,nonexistent,0
36137,2,93,0,nonexistent,0
36138,1,159,0,nonexistent,0
36139,2,133,1,1,0
36140,3,776,1,1,1
36141,2,140,0,nonexistent,0
36142,2,136,1,1,0
36143,2,145,0,nonexistent,0
36144,7,224,0,nonexistent,0
36145,1,95,1,0,0
36146,4,281,1,0,1
36147,1,90,0,nonexistent,0
36148,2,123,0,nonexistent,0
36149,1,297,0,nonexistent,0
36150,1,76,0,nonexistent,0
36151,1,119,1,1,1
36152,1,200,0,nonexistent,1
36153,1,114,0,nonexistent,0
36154,1,113,0,nonexistent,0
36155,1,62,0,nonexistent,0
36156,1,1576,0,nonexistent,0
36157,1,329,0,nonexistent,1
36158,2,107,0,nonexistent,0
36159,2,204,0,nonexistent,0
36160,2,367,0,nonexistent,1
36161,2,82,1,0,0
36162,1,146,0,nonexistent,0
36163,1,424,0,nonexistent,0
36164,1,412,0,nonexistent,1
36165,1,103,0,nonexistent,0
36166,1,165,0,nonexistent,1
36167,1,161,1,1,0
36168,2,242,1,1,0
36169,2,108,0,nonexistent,1
36170,5,207,0,nonexistent,0
36171,2,73,0,nonexistent,0
36172,4,156,1,1,0
36173,2,112,0,nonexistent,0
36174,1,78,0,nonexistent,0
36175,3,110,0,nonexistent,0
36176,2,183,0,nonexistent,0
36177,3,223,1,0,1
36178,2,74,0,nonexistent,0
36179,2,123,0,nonexistent,0
36180,2,76,0,nonexistent,0
36181,2,311,0,nonexistent,1
36182,2,628,0,nonexistent,1
36183,4,128,0,nonexistent,0
36184,3,141,1,1,0
36185,4,89,1,0,0
36186,2,99,0,nonexistent,0
36187,3,236,0,nonexistent,0
36188,2,99,1,1,0
36189,2,187,1,1,1
36190,2,186,0,nonexistent,0
36191,4,86,0,nonexistent,0
36192,2,158,0,nonexistent,0
36193,7,162,0,nonexistent,0
36194,9,513,0,nonexistent,1
36195,2,110,0,nonexistent,0
36196,6,681,0,nonexistent,0
36197,3,322,0,nonexistent,0
36198,2,210,1,1,0
36199,8,568,0,nonexistent,0
36200,2,294,1,0,0
36201,2,558,0,nonexistent,0
36202,1,77,1,0,0
36203,1,85,0,nonexistent,0
36204,3,93,0,nonexistent,0
36205,6,121,0,nonexistent,0
36206,3,95,0,nonexistent,0
36207,3,135,0,nonexistent,0
36208,3,414,0,nonexistent,0
36209,2,60,2,0,0
36210,4,151,0,nonexistent,0
36211,2,68,0,nonexistent,0
36212,2,361,0,nonexistent,0
36213,3,142,0,nonexistent,0
36214,4,174,1,1,1
36215,4,45,1,0,0
36216,3,95,0,nonexistent,0
36217,1,44,1,0,0
36218,2,61,0,nonexistent,0
36219,2,32,0,nonexistent,0
36220,3,141,0,nonexistent,0
36221,2,81,0,nonexistent,0
36222,1,71,0,nonexistent,0
36223,1,68,0,nonexistent,0
36224,3,324,1,1,1
36225,1,295,0,nonexistent,1
36226,1,108,0,nonexistent,0
36227,1,201,0,nonexistent,0
36228,1,71,0,nonexistent,0
36229,1,264,0,nonexistent,1
36230,1,110,0,nonexistent,0
36231,1,190,1,0,0
36232,1,70,1,0,0
36233,1,103,1,0,1
36234,1,331,0,nonexistent,1
36235,1,377,0,nonexistent,1
36236,1,205,1,1,1
36237,1,287,0,nonexistent,1
36238,1,346,0,nonexistent,0
36239,1,212,0,nonexistent,0
36240,1,263,0,nonexistent,1
36241,1,192,0,nonexistent,1
36242,1,129,1,0,0
36243,1,154,0,nonexistent,0
36244,1,175,0,nonexistent,0
36245,1,814,1,1,0
36246,1,65,0,nonexistent,0
36247,1,67,1,0,0
36248,2,166,0,nonexistent,1
36249,1,327,0,nonexistent,1
36250,1,69,1,0,1
36251,1,353,0,nonexistent,0
36252,1,210,0,nonexistent,0
36253,1,277,0,nonexistent,0
36254,2,210,1,0,1
36255,2,244,0,nonexistent,0
36256,1,84,0,nonexistent,1
36257,1,208,0,nonexistent,0
36258,1,326,0,nonexistent,1
36259,1,59,1,1,0
36260,1,285,0,nonexistent,0
36261,2,161,0,nonexistent,0
36262,1,165,0,nonexistent,0
36263,1,459,1,0,0
36264,1,1460,0,nonexistent,1
36265,1,1048,0,nonexistent,1
36266,1,233,1,1,0
36267,2,335,0,nonexistent,1
36268,2,412,0,nonexistent,1
36269,2,177,0,nonexistent,1
36270,1,223,0,nonexistent,0
36271,1,579,0,nonexistent,1
36272,1,144,1,0,0
36273,2,145,0,nonexistent,0
36274,1,93,1,1,0
36275,1,153,0,nonexistent,0
36276,1,164,0,nonexistent,0
36277,1,128,1,0,0
36278,1,339,0,nonexistent,1
36279,1,223,1,0,0
36280,1,62,0,nonexistent,0
36281,1,151,1,0,0
36282,1,128,1,1,0
36283,1,388,0,nonexistent,0
36284,1,180,0,nonexistent,0
36285,2,84,1,0,0
36286,2,87,0,nonexistent,0
36287,1,194,0,nonexistent,0
36288,1,192,0,nonexistent,0
36289,2,761,0,nonexistent,0
36290,1,153,0,nonexistent,0
36291,2,202,0,nonexistent,1
36292,1,174,1,1,1
36293,1,89,1,0,0
36294,1,84,1,0,0
36295,1,164,1,1,0
36296,1,492,0,nonexistent,0
36297,1,114,0,nonexistent,1
36298,1,450,1,0,0
36299,2,215,0,nonexistent,1
36300,2,232,0,nonexistent,1
36301,1,284,1,0,1
36302,1,253,0,nonexistent,1
36303,1,352,0,nonexistent,0
36304,1,470,0,nonexistent,0
